Time (s),Torque (Nm),X Accel (m/s2),Y Accel (m/s2),Z Accel (m/s2),CNT 1/Angle (Degrees),CNT 1/Frequency (RPM)
8.21502000,-0.0340536460280418,-0.0797090381383896,0.0916907489299774,-0.0469911471009254,4982.34375,0
8.21503000,-0.0340536460280418,0.0697454065084457,-0.0984826534986496,-0.139880627393723,4982.34375,0
8.21504000,-0.0340536460280418,0.0409615859389305,-0.0452793799340725,-0.135509356856346,4982.34375,0
8.21505000,-0.0340536460280418,-0.18930895626545,-0.138102114200592,-0.0491767823696136,4982.34375,0
8.21506000,-0.0340536460280418,-0.00774948950856924,-0.0701830387115479,-0.0338773392140865,4982.34375,0
8.21507000,-0.0340536460280418,-0.136169597506523,-0.0565992258489132,-0.0710331276059151,4982.34375,0
8.21508000,-0.0340536460280418,-0.0730666145682335,-0.0848988369107246,0.0185778960585594,4982.34375,0
8.21509000,-0.0340536460280418,0.0287838187068701,-0.18677744269371,-0.0994463786482811,4982.34375,0
8.21510000,-0.0340536460280418,-0.013284838758409,0.0724470093846321,-0.0251348000019789,4982.34375,0
8.21511000,-0.0340536460280418,-0.109599925577641,-0.0599951781332493,-0.119117096066475,4982.34375,0
8.21512000,-0.0340536460280418,0.0675312653183937,0.0645231157541275,-0.0448055118322372,4982.34375,0
8.21513000,-0.0340536460280418,0.0298908874392509,0.052071288228035,-0.132230907678604,4982.34375,0
8.21514000,-0.0340536460280418,-0.0985292196273804,-0.0486753359436989,-0.0502696000039577,4982.34375,0
8.21515000,-0.0340536460280418,-0.0110706994310021,-0.0101878605782986,0.0590121373534203,4982.34375,0
8.21516000,-0.0340536460280418,0.0852443873882294,-0.0226396899670362,-0.0633834078907967,4982.34375,0
8.21517000,-0.0340536460280418,-0.013284838758409,-0.0781069323420525,-0.151901617646217,4982.34375,0
8.21518000,-0.0340536460280418,-0.00442827958613634,0.0679190680384636,-0.0109281735494733,4982.34375,0
8.21519000,-0.0340536460280418,-0.0763878226280212,0,-0.0830541178584099,4982.34375,0
8.21520000,-0.0340536460280418,-0.0974221527576447,-0.0282996129244566,0.113653004169464,4982.34375,0
8.21521000,-0.0340536460280418,0.0199272595345974,0.00113198452163488,-0.0579193197190762,4982.34375,0
8.21522000,-0.0340536460280418,-0.0653171241283417,-0.0396194569766521,-0.0174850784242153,4982.34375,0
8.21523000,-0.0340536460280418,-0.0110706994310021,0.101878605782986,-0.100539200007915,4982.34375,0
8.21524000,-0.0340536460280418,-0.0985292196273804,-0.0848988369107246,-0.197799950838089,4982.34375,0
8.21525000,-0.0340536460280418,-0.0464969351887703,0.106406547129154,-0.168293878436089,4982.34375,0
8.21526000,-0.0340536460280418,0.0487110763788223,0.0645231157541275,-0.316917032003403,4982.34375,0
8.21527000,-0.0340536460280418,0.158310994505882,-0.142630055546761,-0.212006568908691,4982.34375,0
8.21528000,-0.0340536460280418,-0.101850435137749,0.0339595340192318,-0.014206625521183,4982.34375,0
8.21529000,-0.0340536460280418,0.00332120968960226,-0.0588631965219975,-0.169386699795723,4982.34375,0
8.21530000,-0.0340536460280418,0.0154989790171385,-0.0147157991304994,-0.191243037581444,4982.34375,0
8.21531000,-0.0340536460280418,-0.00332120968960226,0.206021174788475,0.0699403136968613,4982.34375,0
8.21532000,-0.0340536460280418,0,-0.0486753359436989,-0.0896110236644745,4982.34375,0
8.21533000,-0.0340536460280418,0.0199272595345974,0.105274558067322,-0.0240419823676348,4982.34375,0
8.21534000,-0.0340536460280418,0.0907797366380692,-0.0101878605782986,0.10709610581398,4982.34375,0
8.21535000,-0.0340536460280418,0.0952080115675926,0.0803709030151367,0.0797756686806679,4982.34375,0
8.21536000,-0.0340536460280418,-0.0586747042834759,-0.0735789909958839,-0.0207635294646025,4982.34375,0
8.21537000,-0.0340536460280418,0.102957502007484,0.0294315982609987,0.0480839647352695,4982.34375,0
8.21538000,-0.0340536460280418,0.12067062407732,-0.107538528740406,-0.0601049549877644,4982.34375,0
8.21539000,-0.0340536460280418,0.014391909353435,0.0656551048159599,0.00437126960605383,4982.34375,0
8.21540000,-0.0340536460280418,-0.0464969351887703,-0.107538528740406,0.052455235272646,4982.34375,0
8.21541000,-0.0340536460280418,-0.102957502007484,0.0871628075838089,-0.0163922607898712,4982.34375,0
8.21542000,-0.0340536460280418,0.00774948950856924,-0.232056826353073,-0.0338773392140865,4982.34375,0
8.21543000,-0.0340536460280418,-0.160525143146515,-0.0713150277733803,-0.0218563470989466,4982.34375,0
8.21544000,-0.0340536460280418,-0.033212099224329,0.0271676275879145,-0.136602178215981,4982.34375,0
8.21545000,-0.0340536460280418,-0.230270549654961,0.0147157991304994,-0.124581180512905,4982.34375,0
8.21546000,-0.0340536460280418,0.0509252175688744,0.0407514423131943,0.00874253921210766,4982.34375,0
8.21547000,-0.0340536460280418,0.0619959160685539,-0.0305635817348957,-0.00655690440908074,4982.34375,0
8.21548000,-0.0340536460280418,0.0985292196273804,0.101878605782986,-0.108188919723034,4982.34375,0
8.21549000,-0.0340536460280418,-0.0409615859389305,-0.0486753359436989,0.0699403136968613,4982.34375,0
8.21550000,-0.0337970033288002,-0.013284838758409,0.00339595344848931,0.0120209911838174,4982.34375,0
8.21551000,-0.0337970033288002,0.0453898683190346,0.0611271634697914,-0.125673994421959,4982.34375,0
8.21552000,-0.0337970033288002,-0.0553534962236881,-0.0599951781332493,-0.0633834078907967,4982.34375,0
8.21553000,-0.0337970033288002,-0.0221413988620043,-0.0282996129244566,-0.104910470545292,4982.34375,0
8.21554000,-0.0337970033288002,-0.0830302461981773,0.140366077423096,0.0349701568484306,4982.34375,0
8.21555000,-0.0337970033288002,-0.0099636297672987,0.10980249941349,-0.0535480529069901,4982.34375,0
8.21556000,-0.0337970033288002,-0.0520322881639004,-0.0848988369107246,-0.0338773392140865,4982.34375,0
8.21557000,-0.0337970033288002,-0.125098899006844,-0.052071288228035,-0.00218563480302691,4982.34375,0
8.21558000,-0.0337970033288002,0.132848396897316,0.0158477835357189,-0.198892757296562,4982.34375,0
8.21559000,-0.0337970033288002,-0.0686383321881294,0.163005769252777,-0.0382486097514629,4982.34375,0
8.21560000,-0.0337970033288002,-0.0188201889395714,0.00905587617307901,-0.261183351278305,4982.34375,0
8.21561000,-0.0337970033288002,-0.0464969351887703,-0.0486753359436989,-0.0797756686806679,4982.34375,0
8.21562000,-0.0337970033288002,0.0365333072841167,-0.0747109800577164,-0.052455235272646,4982.34375,0
8.21563000,-0.0337970033288002,0.0763878226280212,-0.138102114200592,-0.0579193197190762,4982.34375,0
8.21564000,-0.0337970033288002,0,-0.0294315982609987,-0.147530347108841,4982.34375,0
8.21565000,-0.0337970033288002,-0.117349408566952,0.0611271634697914,-0.0305988863110542,4982.34375,0
8.21566000,-0.0337970033288002,-0.0996362939476967,-0.0249036587774754,-0.0710331276059151,4982.34375,0
8.21567000,-0.0337970033288002,-0.108492851257324,0.0339595340192318,-0.0885182097554207,4982.34375,0
8.21568000,-0.0337970033288002,-0.0431757271289825,-0.0249036587774754,-0.191243037581444,4982.34375,0
8.21569000,-0.0337970033288002,0.0929938703775406,-0.0701830387115479,-0.0928894802927971,4982.34375,0
8.21570000,-0.0337970033288002,0.11513527482748,0.0464113652706146,-0.159551337361336,4982.34375,0
8.21571000,-0.0337970033288002,0.0298908874392509,0.0758429616689682,0.113653004169464,4982.34375,0
8.21572000,-0.0337970033288002,-0.00332120968960226,0.0271676275879145,-0.0207635294646025,4982.34375,0
8.21573000,-0.0337970033288002,-0.182666540145874,-0.0135838137939572,-0.0579193197190762,4982.34375,0
8.21574000,-0.0337970033288002,0.104064576327801,-0.164137750864029,-0.00327845220454037,4982.34375,0
8.21575000,-0.0337970033288002,-0.013284838758409,0.0203757211565971,0.00218563480302691,4982.34375,0
8.21576000,-0.0337970033288002,-0.0177131183445454,-0.0860308259725571,-0.140973448753357,4982.34375,0
8.21577000,-0.0337970033288002,0.0287838187068701,-0.0973506718873978,-0.159551337361336,4982.34375,0
8.21578000,-0.0337970033288002,0.0730666145682335,0.0871628075838089,-0.0382486097514629,4982.34375,0
8.21579000,-0.0337970033288002,-0.0797090381383896,-0.0667870864272118,0.0196707118302584,4982.34375,0
8.21580000,-0.0337970033288002,0.117349408566952,0.0679190680384636,-0.0907038450241089,4982.34375,0
8.21581000,-0.0337970033288002,-0.106278710067272,-0.0362235046923161,0.00218563480302691,4982.34375,0
8.21582000,-0.0337970033288002,0,0.127914249897003,0.125673994421959,4982.34375,0
8.21583000,-0.0337970033288002,-0.0830302461981773,-0.0848988369107246,-0.170479506254196,4982.34375,0
8.21584000,-0.0337970033288002,-0.0464969351887703,0.0203757211565971,-0.0786828473210335,4982.34375,0
8.21585000,-0.0337970033288002,-0.0697454065084457,0,-0.172665148973465,4982.34375,0
8.21586000,-0.0337970033288002,-0.0520322881639004,0.00905587617307901,-0.18468613922596,4982.34375,0
8.21587000,-0.0337970033288002,-0.013284838758409,-0.0418834276497364,0.103817649185658,4982.34375,0
8.21588000,-0.0337970033288002,-0.0874585211277008,-0.0894267782568932,0.0885182097554207,4982.34375,0
8.21589000,-0.0337970033288002,-0.164953425526619,0.0294315982609987,0.0448055118322372,4982.34375,0
8.21590000,-0.0337970033288002,0.033212099224329,-0.00226396904326975,0.0950751081109047,4982.34375,0
8.21591000,-0.0337970033288002,0.0365333072841167,-0.0815028846263885,-0.0163922607898712,4982.34375,0
8.21592000,-0.0337970033288002,0.00774948950856924,0.0679190680384636,-0.0601049549877644,4982.34375,0
8.21593000,-0.0337970033288002,0.0365333072841167,0.0294315982609987,0.0327845215797424,4982.34375,0
8.21594000,-0.0337970033288002,-0.0276767481118441,-0.10414257645607,-0.201078400015831,4982.34375,0
8.21595000,-0.0337970033288002,-0.0830302461981773,-0.0645231157541275,0.124581180512905,4982.34375,0
8.21596000,-0.0337970033288002,-0.0952080115675926,0.00452793808653951,-0.0163922607898712,4982.34375,0
8.21597000,-0.0337970033288002,0.0431757271289825,-0.142630055546761,-0.00327845220454037,4982.34375,0
8.21598000,-0.0337970033288002,-0.0697454065084457,-0.0407514423131943,-0.194521486759186,4982.34375,0
8.21599000,-0.0337970033288002,-0.0276767481118441,0.161873787641525,-0.0819613039493561,4982.34375,0
8.21600000,-0.0336482264101505,-0.00221413979306817,-0.0294315982609987,-0.0896110236644745,4982.34375,0
8.21601000,-0.0336482264101505,0.0409615859389305,0.0769749507308006,-0.0786828473210335,4982.34375,0
8.21602000,-0.0336482264101505,-0.0498181469738483,0.0316955670714378,-0.00655690440908074,4982.34375,0
8.21603000,-0.0336482264101505,0.0852443873882294,0.0305635817348957,-0.00327845220454037,4982.34375,0
8.21604000,-0.0336482264101505,0.0442827977240086,0.148289978504181,-0.052455235272646,4982.34375,0
8.21605000,-0.0336482264101505,-0.0431757271289825,0.0984826534986496,0.00874253921210766,4982.34375,0
8.21606000,-0.0336482264101505,-0.0520322881639004,-0.052071288228035,-0.108188919723034,4982.34375,0
8.21607000,-0.0336482264101505,-0.0154989790171385,-0.0452793799340725,-0.0491767823696136,4982.34375,0
8.21608000,-0.0336482264101505,-0.0653171241283417,-0.0113198449835181,-0.00983535591512919,4982.34375,0
8.21609000,-0.0336482264101505,-0.0830302461981773,0.00113198452163488,-0.135509356856346,4982.34375,0
8.21610000,-0.0336482264101505,0.0121777690947056,-0.0147157991304994,-0.255719274282455,4982.34375,0
8.21611000,-0.0336482264101505,0.00885655917227268,0.0384874753654003,0.0732187628746033,4982.34375,0
8.21612000,-0.0336482264101505,-0.0154989790171385,0.0713150277733803,-0.0349701568484306,4982.34375,0
8.21613000,-0.0336482264101505,0.0808161050081253,0.0758429616689682,0.0185778960585594,4982.34375,0
8.21614000,-0.0336482264101505,-0.0298908874392509,0.0305635817348957,-0.0393414236605167,4982.34375,0
8.21615000,-0.0336482264101505,-0.128420114517212,0.0611271634697914,-0.183593317866325,4982.34375,0
8.21616000,-0.0336482264101505,0.0797090381383896,-0.0871628075838089,-0.155180066823959,4982.34375,0
8.21617000,-0.0336482264101505,-0.0254626087844372,0.0113198449835181,-0.159551337361336,4982.34375,0
8.21618000,-0.0336482264101505,-0.0697454065084457,-0.00339595344848931,-0.181407690048218,4982.34375,0
8.21619000,-0.0336482264101505,-0.150561511516571,-0.101878605782986,0.0371557921171188,4982.34375,0
8.21620000,-0.0336482264101505,-0.0498181469738483,-0.0147157991304994,-0.055733684450388,4982.34375,0
8.21621000,-0.0336482264101505,-0.0631029829382896,-0.0962186828255653,-0.154087245464325,4982.34375,0
8.21622000,-0.0336482264101505,-0.0974221527576447,-0.00792389176785946,-0.100539200007915,4982.34375,0
8.21623000,-0.0336482264101505,0.0121777690947056,-0.108670510351658,-0.0688474923372269,4982.34375,0
8.21624000,-0.0336482264101505,-0.0653171241283417,-0.0192437376827002,-0.0174850784242153,4982.34375,0
8.21625000,-0.0336482264101505,-0.0509252175688744,-0.0226396899670362,0,4982.34375,0
8.21626000,-0.0336482264101505,0.0564605668187141,-0.0226396899670362,-0.0174850784242153,4982.34375,0
8.21627000,-0.0336482264101505,0.0564605668187141,-0.100746624171734,0.0109281735494733,4982.34375,0
8.21628000,-0.0336482264101505,-0.0177131183445454,-0.153949901461601,0.0382486097514629,4982.34375,0
8.21629000,-0.0336482264101505,-0.130634248256683,0.0803709030151367,-0.146437525749207,4982.34375,0
8.21630000,-0.0336482264101505,-0.102957502007484,-0.0509393028914928,-0.0972607433795929,4982.34375,0
8.21631000,-0.0336482264101505,0.12067062407732,0.139234095811844,-0.0109281735494733,4982.34375,0
8.21632000,-0.0336482264101505,-0.160525143146515,-0.00565992249175906,-0.00874253921210766,4982.34375,0
8.21633000,-0.0336482264101505,-0.0631029829382896,0.225264921784401,-0.0786828473210335,4982.34375,0
8.21634000,-0.0336482264101505,0.0376403778791428,-0.0373554900288582,0.0743115842342377,4982.34375,0
8.21635000,-0.0336482264101505,0.0453898683190346,0.0339595340192318,-0.0568265020847321,4982.34375,0
8.21636000,-0.0336482264101505,-0.0498181469738483,-0.00679190689697862,-0.00874253921210766,4982.34375,0
8.21637000,-0.0336482264101505,0.0188201889395714,0.0260356441140175,-0.175943598151207,4982.34375,0
8.21638000,-0.0336482264101505,-0.00774948950856924,0.168665692210197,-0.172665148973465,4982.34375,0
8.21639000,-0.0336482264101505,0.066424198448658,-0.24677263200283,-0.104910470545292,4982.34375,0
8.21640000,-0.0336482264101505,0.0232484675943851,0.0147157991304994,-0.00655690440908074,4982.34375,0
8.21641000,-0.0336482264101505,0.126205965876579,0.0916907489299774,0.0579193197190762,4982.34375,0
8.21642000,-0.0336482264101505,-0.0808161050081253,-0.0147157991304994,0.0196707118302584,4982.34375,0
8.21643000,-0.0336482264101505,-0.0941009446978569,-0.0305635817348957,-0.052455235272646,4982.34375,0
8.21644000,-0.0336482264101505,0.0564605668187141,-0.122254326939583,-0.122395545244217,4982.34375,0
8.21645000,-0.0336482264101505,0.00442827958613634,-0.0565992258489132,-0.136602178215981,4982.34375,0
8.21646000,-0.0336482264101505,-0.0442827977240086,-0.161873787641525,-0.0393414236605167,4982.34375,0
8.21647000,-0.0336482264101505,-0.0985292196273804,-0.105274558067322,0.0371557921171188,4982.34375,0
8.21648000,-0.0336482264101505,-0.013284838758409,0.0486753359436989,-0.0688474923372269,4982.34375,0
8.21649000,-0.0336482264101505,-0.0254626087844372,0.0758429616689682,-0.00327845220454037,4982.34375,0
8.21650000,-0.0345359407365322,0.0697454065084457,-0.206021174788475,-0.0601049549877644,4982.34375,0
8.21651000,-0.0345359407365322,0.162739276885986,0.140366077423096,-0.0579193197190762,4982.34375,0
